,make,type,year,engine,mileage,price_in_azn
4698,BMW, 328,2014,2.0,255444.0,33500.0
4699,Opel, Astra,2005,1.3,320000.0,10500.0
4700,Lexus, GX 460,2015,4.6,44000.0,96900.0
4701,Mercedes, ML 350,2007,3.5,244500.0,23800.0
4702,Hyundai, Sonata,2009,2.4,239212.0,17300.0
4703,Toyota, Corolla,2006,1.4,198000.0,12300.0
4704,Land, Rover Range Rover,2018,3.0,85000.0,155550.0
4705,Mercedes, GL 350,2014,3.0,73000.0,75650.0
4706,Mercedes, E 250,2011,1.8,177000.0,36550.0
4707,Chevrolet, Malibu,2018,2.0,176000.0,29500.0
4708,Toyota, Prado,2008,4.0,165000.0,46750.0
4709,BMW, 528,2015,2.0,85000.0,45050.0
4710,Mercedes, S 500,2013,4.7,138000.0,97750.0
4711,Kia, K5,2021,2.0,40000.0,56950.0
4712,Porsche, Cayenne,2012,3.6,198000.0,55250.0
4713,Kia, Sorento,2009,2.2,183000.0,26500.0
4714,BMW, 740,2001,4.0,70000.0,15000.0
4715,Mercedes, S 500,2014,4.7,115000.0,90100.0
4716,Volkswagen, Amarok,2012,2.0,233000.0,30000.0
4717,Volkswagen, Multivan,2015,2.0,31000.0,70550.0
4718,Land, Rover RR Velar,2021,2.0,10000.0,136000.0
4719,Opel, Mokka,2022,1.2,0.0,47900.0
4720,Mercedes, E 320,2002,3.2,265212.0,18000.0
4721,Opel, Astra,2006,1.3,270000.0,8000.0
4722,Chevrolet, Malibu,2018,1.5,78000.0,22000.0
4723,Mercedes, E 250,2009,2.2,214000.0,29500.0
4724,Toyota, Corolla,2008,1.4,196600.0,17900.0
4725,Mercedes, C 230,1998,2.3,300000.0,7900.0
4726,GAZ, 33021,2000,2.4,150000.0,7800.0
4727,BMW, 530,2017,2.0,700000.0,56100.0
4728,BMW, 740,2001,4.0,70000.0,15000.0
4729,Mercedes, S 500,2014,4.7,115000.0,90100.0
4730,Kia, Rio,2006,1.4,152000.0,9800.0
4731,Mercedes, C 220,1998,2.2,613476.0,13300.0
4732,Toyota, Prado,2014,2.7,97000.0,59840.0
4733,Land, Rover Discovery,2015,3.0,150000.0,63750.0
4734,Toyota, RAV4,2020,2.0,67000.0,61200.0
4735,Mercedes, C 250,2011,1.8,191800.0,26500.0
4736,Baic, M60,2021,1.5,14700.0,27900.0
4737,Mercedes, E 290,1992,2.9,400000.0,6700.0
4738,Opel, Vectra,1997,1.6,240000.0,6900.0
4739,Chevrolet, Camaro,2011,3.6,130000.0,30430.0
4740,Opel, Astra,2006,1.3,287000.0,10300.0
4741,BMW, X1,2017,2.0,45000.0,44880.0
4742,BMW, X5,2016,2.0,38745.0,86700.0
4743,Mitsubishi, L200,2007,2.5,280000.0,16800.0
4744,Subaru, Impreza,2009,1.5,298000.0,11500.0
4745,Mercedes, S 320,1996,3.2,600000.0,9500.0
4746,Mercedes, GL 500,2014,4.7,166500.0,79730.0
4747,Saipa, 132,2013,1.3,167000.0,4900.0
4748,LADA, (VAZ) 2106,1999,1.6,89321.0,4900.0
4749,BMW, 325,1997,2.5,290000.0,12500.0
4750,Opel, Astra,2009,1.4,212000.0,14300.0
4751,BMW, X7,2021,3.0,41000.0,203830.0
4752,Volkswagen, ID.6,2022,0.0,0.0,79900.0
4753,Renault, Master,2021,2.3,0.0,84830.0
4754,Volvo, XC60,2023,2.0,0.0,93585.0
4755,BMW, X6 M,2020,4.4,19500.0,248200.0
4756,Nissan, Juke,2014,1.6,132000.0,23700.0
4757,Kia, Sorento,2015,2.0,72000.0,38500.0
4758,Mercedes, E 280,2006,3.0,296424.0,21800.0
4759,Volkswagen, Polo,1998,1.6,20000.0,3700.0
4760,Mercedes, GLS 450,2017,3.0,76000.0,91800.0
4761,Mercedes, GLS 400,2014,3.0,115000.0,81600.0
4762,Volkswagen, Touareg,2008,3.6,300000.0,21000.0
4763,Chevrolet, Tahoe,2008,5.3,285000.0,30000.0
4764,BMW, X7,2021,3.0,41000.0,203830.0
4765,Mazda, CX-9,2009,3.7,248000.0,20900.0
4766,Opel, Astra,2007,1.3,279150.0,11200.0
4767,Mercedes, E 200,1997,2.0,411500.0,9000.0
4768,LADA, (VAZ) 2106,1986,1.5,215000.0,3500.0
4769,Toyota, Prado,2010,3.0,141000.0,65450.0
4770,Land, Rover Range Rover,2008,4.2,199000.0,34000.0
4771,Kia, Sorento,2016,2.0,181000.0,45500.0
4772,Chevrolet, Nexia,2022,1.5,43000.0,20000.0
4773,LADA, (VAZ) 2107,2008,1.7,117000.0,7700.0
4774,BMW, 528,2012,2.0,219000.0,32000.0
4775,Mercedes, E 200,1997,2.0,205000.0,9600.0
4776,Kia, Soul,2014,2.0,175000.0,19500.0
4777,BMW, X5,2018,3.0,56000.0,149090.0
4778,Kia, Pride,2007,1.5,232000.0,14600.0
4779,Nissan, X-Trail,2001,2.0,173455.0,11700.0
4780,Hyundai, Sonata,2008,2.4,265000.0,15600.0
4781,BMW, 530e,2022,2.0,21000.0,110500.0
4782,BMW, 528,2015,2.0,171728.0,39100.0
4783,Mercedes, ML 350,2010,3.5,189000.0,27950.0
4784,Volkswagen, Touareg,2008,4.2,243000.0,22800.0
4785,Mercedes, E 200,1991,2.0,467562.0,6200.0
4786,Ford, Fusion,2015,1.5,125100.0,19800.0
4787,Opel, Zafira,2008,1.6,330000.0,15300.0
4788,Cadillac, Escalade,2022,6.2,0.0,509243.5
4789,Mercedes, Vito,2015,2.2,198000.0,75721.4
4790,Mercedes, G 63 AMG,2014,5.5,82000.0,122230.0
4791,Renault, Koleos,2022,2.5,0.0,63750.0
4792,Mercedes, E 200,2017,2.0,220000.0,62900.0
4793,Hyundai, Santa Fe,2008,2.0,108000.0,24500.0
4794,Kia, Sorento,2017,2.2,125000.0,51000.0
4795,Kia, Sorento,2014,2.0,138000.0,39500.0
4796,Hyundai, Sonata,2014,2.0,81200.0,29900.0
4797,Kia, Ceed,2012,1.6,209200.0,17400.0
4798,Chevrolet, Cruze,2014,1.4,119500.0,13500.0
4799,Saipa, Saina,2021,1.5,50000.0,9800.0
4800,Hyundai, Accent,2007,1.5,202000.0,12000.0
4801,Kia, Sorento,2020,1.6,22000.0,66300.0
4802,Audi, Q5,2013,2.0,152888.0,32500.0
4803,Land, Rover Range Rover,2009,5.0,177296.0,40420.9
4804,LADA, (VAZ) 2107,2007,1.6,80000.0,7400.0
4805,Toyota, Prado,2012,2.7,168000.0,47260.0
4806,Toyota, Camry,2018,2.5,97000.0,58990.0
4807,Kia, Sportage,2011,2.0,161000.0,27800.0
4808,Chevrolet, Nexia,2022,1.5,31500.0,15500.0
4809,Kia, Rio,2014,1.1,162000.0,15500.0
4810,LADA, (VAZ) 2115,2012,1.6,238000.0,8900.0
4811,Mercedes, Axor 1843,2007,12.0,900000.0,75000.0
4812,Toyota, Corolla,2005,1.4,180000.0,12350.0
4813,Hyundai, Sonata,2015,2.0,177028.0,27800.0
4814,Mercedes, S 320,2002,3.2,172142.0,18300.0
4815,Hyundai, Santa Fe,2014,2.0,108000.0,32900.0
4816,Opel, Astra,2011,1.4,170000.0,16500.0
4817,Hyundai, Elantra,2015,1.8,86350.0,21400.0
4818,Kia, Optima,2013,2.0,112654.0,22900.0
4819,Kia, Cerato,2014,1.6,158000.0,19800.0
4820,LADA, (VAZ) Priora,2007,1.6,400000.0,7500.0
4821,Ford, Transit,1999,2.5,320000.0,18000.0
4822,Opel, Zafira,2000,1.8,100000.0,9500.0
4823,Kia, Sorento,2012,2.0,198207.0,29500.0
4824,LADA, (VAZ) Largus,2022,1.6,0.0,25400.0
4825,LADA, (VAZ) Niva,2021,1.7,27700.0,20300.0
4826,Mercedes, S 350,2014,3.0,150000.0,103700.0
4827,Mitsubishi, L200,2022,2.4,0.0,59330.0
4828,Nissan, Sunny,2017,1.6,92000.0,17900.0
4829,Audi, A8,2008,4.2,190000.0,23000.0
4830,Mercedes, Sprinter 313,2007,2.2,187400.0,26400.0
4831,Kia, Sportage,2011,2.0,180000.0,25800.0
4832,Mercedes, S 350,2017,3.0,136000.0,105060.0
4833,BMW, M3,2014,3.0,42000.0,118150.0
4834,Mercedes, Vito 111,2008,2.2,353000.0,27500.0
4835,Chevrolet, Spark,2014,1.0,89500.0,12500.0
4836,Kia, Sorento,2012,2.0,198207.0,29500.0
4837,Volkswagen, Passat,2009,2.0,191500.0,14300.0
4838,MAN, TGX 18.440,2011,12.0,1100000.0,72500.0
4839,Toyota, Camry,2007,2.4,255000.0,19900.0
4840,Hyundai, Santa Fe,2011,2.0,240000.0,25500.0
4841,Audi, A4 allroad,2000,2.7,230000.0,8500.0
4842,Toyota, Prado,2010,2.7,163221.0,40000.0
4843,LADA, (VAZ) 21099,1994,1.5,240000.0,3500.0
4844,Mercedes, A 160,2002,1.6,203874.0,6500.0
4845,Ford, Transit,1999,2.5,350000.0,20500.0
4846,Honda, Insight,2009,1.3,370000.0,15800.0
4847,Mercedes, E 320,2003,3.2,327900.0,19890.0
4848,Mercedes, E 300,1995,3.0,675850.0,8100.0
4849,Volkswagen, Jetta,2013,1.4,202160.0,18000.0
4850,LADA, (VAZ) 2106,1987,1.6,100000.0,4000.0
4851,Lexus, LS 460,2011,4.6,145000.0,31500.0
4852,Mercedes, E 320,1998,3.2,295000.0,11800.0
4853,LADA, (VAZ) Vesta SW Cross,2019,1.8,96543.0,21800.0
4854,Kia, Ceed,2016,1.6,149000.0,28700.0
4855,Mercedes, Viano,2011,3.0,132500.0,49700.0
4856,Toyota, Camry,2020,2.5,68000.0,60350.0
4857,Mercedes, 190,1993,2.0,515627.0,5200.0
4858,Mercedes, ML 320,1999,3.2,300000.0,8400.0
4859,Mercedes, S 350 d,2014,3.0,209000.0,77350.0
4860,Audi, Q7,2019,2.0,58000.0,93330.0
4861,Chevrolet, Malibu,2022,2.0,0.0,57800.0
4862,Dodge, Durango,2022,3.6,0.0,122060.0
4863,Lexus, IS 200,2017,2.0,77000.0,45050.0
4864,Volkswagen, Multivan,2013,2.0,80000.0,51000.0
4865,BMW, 528,2015,2.0,125000.0,37060.0
4866,Mercedes, G 63 AMG,2022,4.0,0.0,493000.0
4867,Chevrolet, Cruze,2012,1.8,198000.0,15000.0
4868,Toyota, Corolla,2020,1.8,78000.0,32300.0
4869,Kia, Sorento,2015,2.0,159300.0,43000.0
4870,Toyota, Prado,2012,2.7,252000.0,41140.0
4871,Lexus, LX 600,2023,3.5,0.0,293250.0
4872,Mercedes, 190,1993,2.0,515627.0,5200.0
4873,Mercedes, ML 320,1999,3.2,300000.0,8400.0
4874,Mercedes, S 350 d,2014,3.0,209000.0,77350.0
4875,LADA, (VAZ) 21099,2003,1.5,20300.0,5500.0
4876,LADA, (VAZ) 2107,2002,1.6,64000.0,3850.0
4877,Toyota, Camry,2012,2.5,202600.0,33000.0
4878,Hyundai, Santa Fe,2012,2.4,165000.0,25800.0
4879,Chevrolet, Cruze,2017,1.4,86300.0,16900.0
4880,Toyota, Corolla,2008,1.4,272000.0,17800.0
4881,Kia, Sportage,2017,1.7,162500.0,35500.0
4882,Toyota, Camry,2013,2.5,135000.0,30000.0
4883,Opel, Zafira,2006,1.9,317000.0,8800.0
4884,BMW, 735,2002,3.6,185000.0,14500.0
4885,Mercedes, E 240,1998,2.4,415000.0,13000.0
4886,Toyota, Prius,2007,1.5,336353.0,15200.0
4887,Mercedes, E 220,2000,2.2,480000.0,16500.0
4888,Mazda, CX-5,2015,2.0,57000.0,34200.0
4889,Opel, Astra,1995,1.6,270000.0,4606.0
4890,Opel, Astra,2006,1.4,149000.0,12000.0
4891,Toyota, Prado,2007,2.7,300000.0,29500.0
4892,Toyota, Prius,2008,1.5,257000.0,14800.0
4893,LADA, (VAZ) 2107,2003,1.5,151000.0,4900.0
4894,Kia, Rio,2008,1.4,240000.0,12400.0
4895,Chevrolet, Lacetti,2022,1.6,0.0,25000.0
4896,Chery, Tiggo 8 Pro,2022,1.6,0.0,49900.0
4897,Wuling, Mini EV,2022,0.0,0.0,20009.0
4898,Geely, Coolray,2023,1.5,0.0,39900.0
4899,Yamaha, R15 V4,2023,0.2,0.0,8799.0
4900,Opel, Astra,2012,1.3,220000.0,16202.0
4901,Mercedes, CLS 63 AMG,2011,5.5,130000.0,61710.0
4902,Hyundai, Grandeur,2011,3.0,240000.0,27700.0
4903,Land, Rover Range Rover,2018,3.0,60000.0,150450.0
4904,Kia, Sorento,2020,1.6,36000.0,68850.0
4905,BMW, 740,2009,3.0,250000.0,30000.0
4906,Hyundai, Veloster,2012,1.6,182000.0,17600.0
4907,BMW, X6,2017,3.0,103000.0,99960.0
4908,Chevrolet, Lacetti,2022,1.6,0.0,27800.0
4909,Chevrolet, Nexia,2022,1.5,0.0,21100.0
4910,Chevrolet, Aveo,2015,1.4,140000.0,14100.0
4911,Chevrolet, Nexia,2022,1.5,0.0,22450.0
4912,Chevrolet, Cobalt,2022,1.5,0.0,23000.0
4913,Mazda, 3,2012,1.6,187000.0,15700.0
4914,Mercedes, E 300,2011,3.0,156500.0,38250.0
4915,Hyundai, Sonata,2015,2.4,160000.0,28700.0
4916,Kia, Sorento,2013,2.0,155000.0,34000.0
4917,Chevrolet, Cobalt,2022,1.5,0.0,21500.0
4918,DAF, XF 460 FT,2013,13.0,1000000.0,79000.0
4919,Hyundai, Matrix,2006,1.5,235000.0,12000.0
4920,Chevrolet, Spark,2021,1.3,0.0,21200.0
4921,Mercedes, C 230,2003,1.8,251000.0,14300.0
4922,Chevrolet, Damas,2021,0.8,0.0,14200.0
4923,Chevrolet, Labo,2022,0.8,0.0,16400.0
4924,Mercedes, Viano,2013,2.2,272000.0,29500.0
4925,Mercedes, E 220,2000,2.2,521000.0,13500.0
4926,Kia, Ceed,2008,1.6,163000.0,15200.0
4927,Mercedes, S 500,2014,4.7,54000.0,105230.0
4928,Muravey, TGA200-01,2022,0.0,3000.0,3200.0
4929,LADA, (VAZ) 2106,2004,1.5,12000.0,4800.0
4930,Toyota, Avensis,2008,2.0,19720.0,19300.0
4931,Kia, Sorento,2010,2.0,129484.0,26500.0
4932,Hyundai, Grandeur,2022,2.4,0.0,74500.0
4933,Jetour, X90 PLUS,2022,1.6,0.0,54700.0
4934,Peugeot, Partner,2022,1.5,0.0,40000.0
4935,Muravey, TGA200-01P,2023,0.2,0.0,7600.0
4936,BMW, X5,2018,3.0,159000.0,72930.0
4937,MAZ, 5334,1982,12.0,50000.0,75000.0
4938,BMW, 530,2017,2.0,38400.0,60520.0
4939,BMW, 328,2014,2.0,106000.0,32500.0
4940,Kia, Optima,2015,2.0,120000.0,25900.0
4941,BMW, 530,2000,3.0,398000.0,11900.0
4942,Suzuki, Grand Vitara,2005,2.7,438000.0,9500.0
4943,Fiat, Doblo,2014,1.3,236141.0,16300.0
4944,Hyundai, i30,2008,1.6,247000.0,15000.0
4945,Toyota, Camry,2021,2.5,49000.0,56950.0
4946,Kia, K5,2016,2.0,115000.0,36000.0
4947,LADA, (VAZ) Niva,2014,1.7,150000.0,11000.0
4948,Kia, Ceed,2008,1.6,228966.0,16500.0
4949,LADA, (VAZ) Priora,2017,1.6,180000.0,17500.0
4950,LADA, (VAZ) 2107,2010,1.6,83000.0,8700.0
4951,Hyundai, Elantra,2014,1.8,123500.0,21300.0
4952,Mercedes, E 350,2006,3.5,246000.0,17500.0
4953,Ford, Transit,2001,2.0,389000.0,20000.0
4954,Honda, Civic,2008,1.3,171000.0,12900.0
4955,Hyundai, Elantra,2014,1.8,85000.0,27900.0
4956,BMW, 528,2013,2.0,97000.0,30600.0
4957,Chevrolet, Malibu,2016,1.5,106000.0,18500.0
4958,Mazda, CX-9,2008,3.7,202500.0,16500.0
4959,Ford, Fusion,2020,1.5,35000.0,28900.0
4960,Land, Rover Range Rover,2020,2.0,35300.0,204000.0
4961,Mazda, 3,2014,1.5,154500.0,21500.0
4962,Hyundai, Sonata,2015,2.0,197949.0,30500.0
4963,Hyundai, Elantra,2008,1.6,258746.0,14600.0
4964,Opel, Astra,2009,1.7,270000.0,12500.0
4965,Lexus, RX 200t,2017,2.0,155000.0,66640.0
4966,Ford, Ranger,2004,3.0,130000.0,18500.0
4967,Toyota, Prado,2004,2.7,430000.0,21000.0
4968,Muravey, TGA200-01P,2023,0.2,0.0,7600.0
4969,Hyundai, Elantra,2023,1.6,0.0,43900.0
4970,Nissan, Note,2014,1.2,38500.0,14900.0
4971,Hyundai, Grandeur,2018,2.2,145000.0,42330.0
4972,Land, Rover Defender,2021,2.0,17000.0,188700.0
4973,BMW, 430,2018,2.0,64000.0,47600.0
4974,Infiniti, JX35,2013,3.5,197599.0,35530.0
4975,Nissan, Navara,2011,2.5,142250.0,31500.0
4976,Hyundai, Elantra,2008,1.6,188851.0,16400.0
4977,Kia, Cadenza,2018,3.3,77000.0,58650.0
4978,Hyundai, Elantra,2017,2.0,118287.0,27900.0
4979,Lexus, ES 300h,2022,2.5,0.0,93160.0
4980,Hyundai, Elantra,2016,2.0,243011.0,24900.0
4981,Mercedes, C 200,1999,2.0,160000.0,13300.0
4982,Tofas, Sahin,2003,1.6,76951.0,5850.0
4983,Infiniti, QX50,2019,2.0,58500.0,58650.0
4984,Toyota, Izoa,2022,0.0,0.0,50830.0
4985,Toyota, Camry,2022,2.5,0.0,81430.0
4986,Mercedes, E 200,2001,2.0,242000.0,14200.0
4987,Ford, Ranger,2004,3.0,120000.0,17000.0
4988,Mercedes, ML 350,2012,3.0,281000.0,48450.0
4989,GMC, Acadia,2015,3.6,123000.0,39950.0
4990,BMW, 320,1999,2.0,294000.0,9300.0
4991,Chevrolet, Aveo,2016,1.4,132500.0,17900.0
4992,Ford, Transit,1997,2.5,175689.0,15800.0
4993,Ford, Fusion,2014,1.5,204000.0,17800.0
4994,LADA, (VAZ) 2106,1994,1.5,41000.0,5400.0
4995,Mercedes, C 180,1998,1.8,296826.0,13700.0
4996,Kia, Ceed,2008,1.4,197000.0,14500.0
4997,Chevrolet, Cruze,2016,1.4,70000.0,15000.0
4998,Toyota, Prado,2013,2.7,144000.0,51850.0
4999,Isuzu, Turkuaz,2002,5.2,460000.0,56000.0
5000,Toyota, Highlander,2014,3.5,280000.0,51510.0
5001,Chevrolet, Cruze,2016,1.4,200000.0,15000.0
5002,Mercedes, E 220,2008,2.2,238000.0,25500.0
5003,Ford, Kuga,2010,2.5,176000.0,17500.0
5004,Nissan, Note,2013,1.2,33145.0,14500.0
5005,Renault, Koleos,2022,2.0,0.0,50830.0
5006,Wuling, Mini EV,2022,0.0,0.0,21500.0
5007,Volkswagen, Amarok,2012,2.0,233000.0,30000.0
5008,Mercedes, GLE 43 AMG Coupe,2019,3.0,65000.0,119000.0
5009,Land, Rover Range Rover,2009,5.0,177296.0,40420.9
5010,Hyundai, Grandeur,2012,2.4,204000.0,26500.0
5011,Hyundai, Grandeur,2011,3.0,240000.0,27700.0
5012,Lexus, ES 300h,2013,2.5,107000.0,47600.0
5013,Hyundai, Santa Fe,2016,2.0,84000.0,40000.0
5014,Kia, Sportage,2012,2.0,132000.0,24500.0
5015,Skoda, Kodiaq,2019,2.0,80500.0,48900.0
5016,Ford, Kuga,2010,2.5,176000.0,17500.0
5017,Kia, Sorento,2012,2.0,170500.0,34000.0
5018,Hyundai, Santa Fe,2012,2.4,177290.0,28900.0
5019,Mercedes, S 500,2015,4.7,125000.0,96900.0
5020,Infiniti, FX35,2008,3.5,224000.0,25800.0
5021,Mercedes, S 500,2013,4.7,56000.0,106930.0
5022,Nissan, Sunny,2014,1.5,156000.0,15800.0
5023,Mercedes, S 450,2017,3.0,45900.0,135830.0
5024,Lexus, LX 570,2013,5.7,153500.0,89930.0
5025,Mercedes, CLA 250,2014,2.0,110000.0,38250.0
5026,LADA, (VAZ) 2107,2004,1.6,150000.0,5000.0
5027,Hyundai, Santa Fe,2010,2.0,170000.0,26500.0
5028,Mercedes, G 63 AMG,2015,5.5,130400.0,144330.0
5029,Mercedes, E 220,2017,2.0,116946.0,77180.0
5030,Mercedes, GLS 450,2019,3.0,28400.0,193630.0
5031,BMW, X5,2022,2.0,1400.0,146030.0
5032,Audi, A6,2021,2.0,68500.0,83130.0
5033,Daewoo, Espero,1998,2.0,199999.0,3200.0
5034,Land, Rover Range Rover,2022,3.0,0.0,365330.0
5035,Land, Rover Range Rover,2012,5.0,126900.0,67830.0
5036,Mercedes, S 500,2015,4.7,63300.0,118830.0
5037,Mercedes, E 300 e,2021,2.0,1500.0,113730.0
5038,Land, Rover Range Rover,2013,3.0,172100.0,91630.0
5039,HOWO, Sinotruk,2011,9.7,321000.0,65000.0
5040,Haval, H6,2022,1.5,0.0,56500.0
5041,Mercedes, GLC 300 Coupe,2017,2.0,134500.0,84660.0
5042,Baic, X55,2022,1.5,0.0,34600.0
5043,LADA, (VAZ) Niva,2021,1.7,18100.0,21900.0
5044,Land, Rover Defender,2023,3.0,0.0,277950.0
5045,Land, Rover Range Rover,2014,3.0,160613.0,98600.0
5046,Volvo, S90,2017,2.0,44000.0,60350.0
5047,Kia, Sorento,2012,2.0,195000.0,32700.0
5048,Nissan, X-Trail,2001,2.0,290000.0,10300.0
5049,Toyota, Camry,2018,2.5,97000.0,58990.0
5050,Toyota, Corolla,2006,1.4,150000.0,14800.0
5051,Kia, Niro,2020,1.6,40395.0,37145.0
5052,HOWO, Sinotruk,2011,9.7,321000.0,65000.0
5053,BMW, X2,2020,2.0,35200.0,54230.0
5054,BMW, 528,2016,2.0,61700.0,49130.0
5055,Toyota, Camry,2022,2.5,0.0,69530.0
5056,Mercedes, E 240,1998,2.4,240000.0,11500.0
5057,Mercedes, C 300,2018,2.0,33200.0,62730.0
5058,Kia, Sportage,2018,2.0,114000.0,40900.0
5059,Mercedes, E 220,2006,2.2,266000.0,26600.0
5060,Hyundai, Sonata,2020,2.0,12300.0,54230.0
5061,LADA, (VAZ) 2107,2005,1.5,150000.0,5900.0
5062,Mercedes, GLS 450,2019,3.0,48000.0,195330.0
5063,Lexus, LX 570,2013,5.7,158000.0,84830.0
5064,Jaguar, E-Pace,2019,2.0,20500.0,74630.0
5065,Mercedes, E 220,2007,2.2,370000.0,25800.0
5066,Mercedes, GLC 200 4Matic,2020,2.0,24700.0,96730.0
5067,Opel, Astra,2008,1.3,238790.0,12900.0
5068,Land, Rover RR Velar,2019,2.0,27700.0,101830.0
5069,Hyundai, Veloster,2019,2.0,58800.0,35900.0
5070,Toyota, Prius,2013,1.8,176000.0,18500.0
5071,Hyundai, Grandeur,2018,2.4,30200.0,49130.0
5072,Mercedes, E 300 e,2021,2.0,12000.0,101830.0
5073,Mercedes, B 170,2008,1.7,85658.0,14500.0
5074,Mercedes, S 350,2008,3.5,211700.0,35530.0
5075,Toyota, Land Cruiser,2012,4.0,167100.0,57630.0
5076,Toyota, Land Cruiser,2023,3.3,0.0,150518.0
5077,Volkswagen, ID.6,2022,0.0,0.0,72250.0
5078,Chery, Tiggo 7 Pro,2022,1.5,0.0,39900.0
5079,Isuzu, FSR 90 L,2022,5.2,0.0,99500.0
5080,Toyota, Prado,2012,4.0,291200.0,59500.0
5081,Nissan, Tiida,2011,1.5,65000.0,13900.0
5082,Mazda, 3,2014,1.5,154500.0,21500.0
5083,Toyota, RAV4,2021,2.0,11000.0,68850.0
5084,Mercedes, E 200,2017,2.0,220000.0,62900.0
5085,Opel, Astra,2011,1.3,190000.0,13700.0
5086,Land, Rover Range Rover,2012,5.0,114600.0,54910.0
5087,Volkswagen, Jetta,2002,2.0,205000.0,8300.0
5088,BMW, X6 M,2016,4.4,67400.0,132430.0
5089,Mitsubishi, L200,2007,2.5,450000.0,17500.0
5090,BMW, X5,2019,3.0,28700.0,142630.0
5091,Lexus, ES 300h,2022,2.5,0.0,101830.0
5092,Lexus, LX 500d,2022,3.3,9000.0,248030.0
5093,Mercedes, G 63 AMG,2013,5.5,76900.0,139230.0
5094,Tofas, Sahin,2005,1.6,88898.0,7400.0
5095,Toyota, Highlander,2022,2.5,0.0,96730.0
5096,Infiniti, QX56,2011,5.6,77000.0,68000.0
5097,Mercedes, GL 500,2013,4.7,195400.0,61030.0
5098,Toyota, Corolla,2022,1.8,0.0,44030.0
5099,LADA, (VAZ) 2115,2011,1.6,208000.0,7300.0
5100,Lexus, LX 570,2013,5.7,137600.0,88230.0
5101,Volkswagen, Passat,2018,1.8,140600.0,37230.0
5102,Toyota, Prado,2012,3.0,220000.0,61200.0
5103,Volkswagen, ID.6,2022,0.0,0.0,71230.0
5104,Toyota, Camry,2019,2.5,62000.0,61030.0
5105,Mercedes, E 300 e,2021,2.0,32900.0,129030.0
5106,Lexus, LX 570,2016,5.7,43900.0,185130.0
5107,Mercedes, C 230,1997,2.3,230000.0,12500.0
5108,BMW, X7,2020,3.0,27500.0,168130.0
5109,Opel, Vectra,2002,2.2,274000.0,7800.0
5110,Mercedes, E 200,2020,2.0,53800.0,81430.0
5111,BMW, 520,2017,2.0,101900.0,67830.0
5112,Dodge, Durango,2022,3.6,0.0,122060.0
5113,Land, Rover RR Sport,2022,3.0,0.0,310250.0
5114,BMW, X5,2022,2.0,0.0,139400.0
5115,Nissan, Tiida,2012,1.5,47000.0,14600.0
5116,Hyundai, Sonata,2008,2.0,254000.0,18000.0
5117,LADA, (VAZ) Niva,2013,1.7,139000.0,9500.0
5118,Hyundai, Sonata,2020,2.5,82000.0,47430.0
5119,BMW, 535,2013,3.0,119000.0,37740.0
5120,Hyundai, Sonata,2014,2.0,81200.0,29900.0
5121,Land, Rover Range Rover,2003,3.0,255000.0,29500.0
5122,Kia, Sorento,2016,2.0,178568.0,39500.0
5123,Kia, Optima,2015,1.6,118400.0,23800.0
5124,Opel, Vectra,2002,2.2,274000.0,7800.0
5125,Mercedes, E 200,2020,2.0,53800.0,81430.0
5126,BMW, 520,2017,2.0,101900.0,67830.0
5127,Mercedes, G 63 AMG,2015,5.5,25700.0,191930.0
5128,Chevrolet, Cruze,2011,1.4,192944.0,15400.0
5129,Mercedes, E 200,2020,1.6,27800.0,93330.0
5130,Mercedes, GLC 200 4Matic,2022,2.0,0.0,157930.0
5131,Hyundai, Palisade,2020,2.2,63200.0,84830.0
5132,Lexus, LX 570,2013,5.7,155700.0,95030.0
5133,LADA, (VAZ) 2106,1988,1.5,25555.0,3100.0
5134,Mazda, CX-9,2009,3.7,247800.0,21900.0
5135,Mercedes, GLS 450,2019,3.0,31100.0,125630.0
5136,Infiniti, QX30,2018,2.0,39200.0,52530.0
5137,Mercedes, CLS 550,2011,4.7,143900.0,54230.0
5138,Kia, Sorento,2013,2.0,178000.0,35000.0
5139,Kia, Sorento,2015,2.2,163200.0,45900.0
5140,Mercedes, GLE 450,2021,3.0,25700.0,166430.0
5141,BMW, 528,1990,2.8,148000.0,8700.0
5142,Kia, K7,2016,2.2,110800.0,41310.0
5143,Lexus, ES 300h,2021,2.5,17400.0,83130.0
5144,Mercedes, ML 350,2011,3.5,245000.0,41650.0
5145,Toyota, Land Cruiser,2011,4.0,203200.0,59330.0
5146,LADA, (VAZ) Niva,2021,1.7,55900.0,19300.0
5147,Mercedes, Axor 3340,2006,11.0,390000.0,58000.0
5148,Mercedes, GLS 450,2022,3.0,0.0,249900.0
5149,Hyundai, Tucson,2022,2.0,0.0,59900.0
5150,Toyota, RAV4,2023,2.5,0.0,74018.0
5151,Hyundai, Sonata,2022,2.0,0.0,59900.0
5152,Ford, Edge,2015,3.5,62000.0,37900.0
5153,BMW, X5 M,2005,4.4,71500.0,34000.0
5154,Hyundai, Tucson,2018,2.0,51499.0,34800.0
5155,Kia, Sorento,2020,2.0,104000.0,49000.0
5156,Audi, Q7,2012,3.0,134800.0,36550.0
5157,Nissan, Micra,2011,1.2,90500.0,11900.0
5158,Kia, Sorento,2014,2.0,149600.0,36900.0
5159,Mitsubishi, Outlander,2008,2.4,210000.0,17500.0
